,Ws_avg
2013-07-05 05:30:00+00:00,0.0
2013-07-05 05:40:00+00:00,0.0
2013-07-05 05:50:00+00:00,0.014
2013-07-05 06:00:00+00:00,0.028
2013-07-05 06:10:00+00:00,0.042
2013-07-05 06:20:00+00:00,0.056
2013-07-05 06:30:00+00:00,0.07
2013-07-05 06:40:00+00:00,0.1
2013-07-05 06:50:00+00:00,0.620000025
2013-07-05 07:00:00+00:00,1.14000005
2013-07-05 07:10:00+00:00,1.660000075
2013-07-05 07:20:00+00:00,2.1800001
2013-07-05 07:30:00+00:00,1.29
2013-07-05 07:40:00+00:00,0.28999999
2013-07-05 07:50:00+00:00,1.61
2013-07-05 08:00:00+00:00,2.3299999
2013-07-05 08:10:00+00:00,1.73
2013-07-05 08:20:00+00:00,1.6900001
2013-07-05 08:30:00+00:00,1.97
2013-07-05 08:40:00+00:00,1.59
2013-07-05 08:50:00+00:00,1.21
2013-07-05 09:00:00+00:00,1.32
2013-07-05 09:10:00+00:00,1.43
2013-07-05 09:20:00+00:00,1.54
2013-07-05 09:30:00+00:00,1.65
2013-07-05 09:40:00+00:00,1.7600000000000002
2013-07-05 09:50:00+00:00,1.87
2013-07-05 10:00:00+00:00,2.18
2013-07-05 10:10:00+00:00,2.49
2013-07-05 10:20:00+00:00,2.4800000000000004
2013-07-05 10:30:00+00:00,2.47
2013-07-05 10:40:00+00:00,2.73
2013-07-05 10:50:00+00:00,3.23
2013-07-05 11:00:00+00:00,3.402500025
2013-07-05 11:10:00+00:00,3.57500005
2013-07-05 11:20:00+00:00,3.747500075
2013-07-05 11:30:00+00:00,3.9200001
2013-07-05 11:40:00+00:00,4.3200002
2013-07-05 11:50:00+00:00,4.4400001
2013-07-05 12:00:00+00:00,4.7399998
2013-07-05 12:10:00+00:00,3.73
2013-07-05 12:20:00+00:00,3.8800001
2013-07-05 12:30:00+00:00,4.0300002
2013-07-05 12:40:00+00:00,3.8800001
2013-07-05 12:50:00+00:00,4.086666733333334
2013-07-05 13:00:00+00:00,4.293333366666666
2013-07-05 13:10:00+00:00,4.5
2013-07-05 13:20:00+00:00,4.5700002
2013-07-05 13:30:00+00:00,4.6850002
2013-07-05 13:40:00+00:00,4.8000002
2013-07-05 13:50:00+00:00,4.9150002
2013-07-05 14:00:00+00:00,5.0300002
2013-07-05 14:10:00+00:00,4.8699999
2013-07-05 14:20:00+00:00,4.21
2013-07-05 14:30:00+00:00,4.440000033333333
2013-07-05 14:40:00+00:00,4.670000066666667
2013-07-05 14:50:00+00:00,4.9000001
2013-07-05 15:00:00+00:00,4.87000015
2013-07-05 15:10:00+00:00,4.8400002
2013-07-05 15:20:00+00:00,4.23
2013-07-05 15:30:00+00:00,4.1733333
2013-07-05 15:40:00+00:00,4.1166666
2013-07-05 15:50:00+00:00,4.0599999
2013-07-05 16:00:00+00:00,4.1999999
2013-07-05 16:10:00+00:00,4.3399999000000005
2013-07-05 16:20:00+00:00,4.4799999
2013-07-05 16:30:00+00:00,4.6199999
2013-07-05 16:40:00+00:00,4.385
2013-07-05 16:50:00+00:00,4.1500001
2013-07-05 17:00:00+00:00,4.0700001
2013-07-05 17:10:00+00:00,3.9900001
2013-07-05 17:20:00+00:00,3.9100001
2013-07-05 17:30:00+00:00,2.5899999
2013-07-05 17:40:00+00:00,2.0799999275000003
2013-07-05 17:50:00+00:00,1.569999955
2013-07-05 18:00:00+00:00,1.0599999825000002
2013-07-05 18:10:00+00:00,0.55000001
2013-07-05 18:20:00+00:00,2.8499999
2013-07-05 18:30:00+00:00,3.3366665666666666
2013-07-05 18:40:00+00:00,3.823333233333333
2013-07-05 18:50:00+00:00,4.3099999
2013-07-05 19:00:00+00:00,4.8499999
2013-07-05 19:10:00+00:00,5.2800002
2013-07-05 19:20:00+00:00,4.9899998
2013-07-05 19:30:00+00:00,5.147499825
2013-07-05 19:40:00+00:00,5.30499985
2013-07-05 19:50:00+00:00,5.462499875
2013-07-05 20:00:00+00:00,5.6199999
2013-07-05 20:10:00+00:00,5.806666533333333
2013-07-05 20:20:00+00:00,5.993333166666667
2013-07-05 20:30:00+00:00,6.1799998
2013-07-05 20:40:00+00:00,6.27499985
2013-07-05 20:50:00+00:00,6.3699999
2013-07-05 21:00:00+00:00,6.4099998
2013-07-05 21:10:00+00:00,6.3249998
2013-07-05 21:20:00+00:00,6.2399998
2013-07-05 21:30:00+00:00,6.29
2013-07-05 21:40:00+00:00,6.3400002
2013-07-05 21:50:00+00:00,6.2399998
2013-07-05 22:00:00+00:00,6.4299998
2013-07-05 22:10:00+00:00,6.889999850000001
2013-07-05 22:20:00+00:00,7.3499999
2013-07-05 22:30:00+00:00,6.895
2013-07-05 22:40:00+00:00,6.4400001
2013-07-05 22:50:00+00:00,7.3600001
2013-07-05 23:00:00+00:00,7.463333433333333
2013-07-05 23:10:00+00:00,7.566666766666667
2013-07-05 23:20:00+00:00,7.6700001
2013-07-05 23:30:00+00:00,7.6700001
2013-07-05 23:40:00+00:00,7.5300002
2013-07-05 23:50:00+00:00,7.57500005
2013-07-06 00:00:00+00:00,7.6199999
2013-07-06 00:10:00+00:00,7.7399998
2013-07-06 00:20:00+00:00,7.6799998
2013-07-06 00:30:00+00:00,7.649999825
2013-07-06 00:40:00+00:00,7.61999985
2013-07-06 00:50:00+00:00,7.589999875
2013-07-06 01:00:00+00:00,7.5599999
2013-07-06 01:10:00+00:00,7.71
2013-07-06 01:20:00+00:00,7.860000100000001
2013-07-06 01:30:00+00:00,8.0100002
2013-07-06 01:40:00+00:00,7.553333433333334
2013-07-06 01:50:00+00:00,7.096666666666667
2013-07-06 02:00:00+00:00,6.6399999
2013-07-06 02:10:00+00:00,6.9299998
2013-07-06 02:20:00+00:00,6.9499998
2013-07-06 02:30:00+00:00,7.4200001
2013-07-06 02:40:00+00:00,7.463333466666667
2013-07-06 02:50:00+00:00,7.506666833333334
2013-07-06 03:00:00+00:00,7.5500002
2013-07-06 03:10:00+00:00,7.350000066666666
2013-07-06 03:20:00+00:00,7.1499999333333335
2013-07-06 03:30:00+00:00,6.9499998
2013-07-06 03:40:00+00:00,6.639999866666667
2013-07-06 03:50:00+00:00,6.329999933333333
2013-07-06 04:00:00+00:00,6.02
2013-07-06 04:10:00+00:00,5.710000066666667
2013-07-06 04:20:00+00:00,5.400000133333334
2013-07-06 04:30:00+00:00,5.0900002
2013-07-06 04:40:00+00:00,4.905000125000001
2013-07-06 04:50:00+00:00,4.72000005
2013-07-06 05:00:00+00:00,4.534999975
2013-07-06 05:10:00+00:00,4.3499999
2013-07-06 05:20:00+00:00,4.71
2013-07-06 05:30:00+00:00,4.716666666666667
2013-07-06 05:40:00+00:00,4.723333333333334
2013-07-06 05:50:00+00:00,4.73
2013-07-06 06:00:00+00:00,5.1300001
2013-07-06 06:10:00+00:00,4.6199999
2013-07-06 06:20:00+00:00,4.4899998
2013-07-06 06:30:00+00:00,4.79
2013-07-06 06:40:00+00:00,4.9000001
2013-07-06 06:50:00+00:00,5.0100002
2013-07-06 07:00:00+00:00,5.063333500000001
2013-07-06 07:10:00+00:00,5.1166668
2013-07-06 07:20:00+00:00,5.1700001
2013-07-06 07:30:00+00:00,5.45000005
2013-07-06 07:40:00+00:00,5.73
2013-07-06 07:50:00+00:00,5.6900001
2013-07-06 08:00:00+00:00,5.767500075
2013-07-06 08:10:00+00:00,5.84500005
2013-07-06 08:20:00+00:00,5.922500025
2013-07-06 08:30:00+00:00,6.0
2013-07-06 08:40:00+00:00,5.996
2013-07-06 08:50:00+00:00,5.992
2013-07-06 09:00:00+00:00,5.988
2013-07-06 09:10:00+00:00,5.984
2013-07-06 09:20:00+00:00,5.98
2013-07-06 09:30:00+00:00,5.93000005
2013-07-06 09:40:00+00:00,5.8800001
2013-07-06 09:50:00+00:00,5.930000133333333
2013-07-06 10:00:00+00:00,5.980000166666667
2013-07-06 10:10:00+00:00,6.0300002
2013-07-06 10:20:00+00:00,5.23
2013-07-06 10:30:00+00:00,5.639999975
2013-07-06 10:40:00+00:00,6.04999995
2013-07-06 10:50:00+00:00,6.459999925
2013-07-06 11:00:00+00:00,6.8699999
2013-07-06 11:10:00+00:00,6.843333266666667
2013-07-06 11:20:00+00:00,6.816666633333333
2013-07-06 11:30:00+00:00,6.79
2013-07-06 11:40:00+00:00,6.732857128571428
2013-07-06 11:50:00+00:00,6.675714257142857
2013-07-06 12:00:00+00:00,6.618571385714286
2013-07-06 12:10:00+00:00,6.561428514285715
2013-07-06 12:20:00+00:00,6.504285642857143
2013-07-06 12:30:00+00:00,6.447142771428572
2013-07-06 12:40:00+00:00,6.3899999
2013-07-06 12:50:00+00:00,6.556666566666667
2013-07-06 13:00:00+00:00,6.723333233333333
2013-07-06 13:10:00+00:00,6.8899999
2013-07-06 13:20:00+00:00,6.3699999
2013-07-06 13:30:00+00:00,6.0500002
2013-07-06 13:40:00+00:00,6.3000002
2013-07-06 13:50:00+00:00,6.5500002
2013-07-06 14:00:00+00:00,7.4899998
2013-07-06 14:10:00+00:00,6.96
2013-07-06 14:20:00+00:00,6.5300002
2013-07-06 14:30:00+00:00,7.0799999
2013-07-06 14:40:00+00:00,6.9299998
2013-07-06 14:50:00+00:00,6.2199998
2013-07-06 15:00:00+00:00,6.8200002
2013-07-06 15:10:00+00:00,6.3800001
2013-07-06 15:20:00+00:00,6.1100001
2013-07-06 15:30:00+00:00,6.0100002
2013-07-06 15:40:00+00:00,6.6500001
2013-07-06 15:50:00+00:00,6.53999995
2013-07-06 16:00:00+00:00,6.4299998
2013-07-06 16:10:00+00:00,6.345000000000001
2013-07-06 16:20:00+00:00,6.2600002
2013-07-06 16:30:00+00:00,6.318333516666667
2013-07-06 16:40:00+00:00,6.376666833333333
2013-07-06 16:50:00+00:00,6.4350001500000005
2013-07-06 17:00:00+00:00,6.493333466666667
2013-07-06 17:10:00+00:00,6.551666783333333
2013-07-06 17:20:00+00:00,6.6100001
2013-07-06 17:30:00+00:00,7.23
2013-07-06 17:40:00+00:00,7.25
2013-07-06 17:50:00+00:00,7.27
2013-07-06 18:00:00+00:00,7.43
2013-07-06 18:10:00+00:00,7.59
2013-07-06 18:20:00+00:00,7.75
2013-07-06 18:30:00+00:00,7.8633334
2013-07-06 18:40:00+00:00,7.9766668
2013-07-06 18:50:00+00:00,8.0900002
2013-07-06 19:00:00+00:00,8.235000150000001
2013-07-06 19:10:00+00:00,8.3800001
2013-07-06 19:20:00+00:00,8.45500015
2013-07-06 19:30:00+00:00,8.5300002
2013-07-06 19:40:00+00:00,8.60500025
2013-07-06 19:50:00+00:00,8.6800003
2013-07-06 20:00:00+00:00,8.71
2013-07-06 20:10:00+00:00,8.82000015
2013-07-06 20:20:00+00:00,8.9300003
2013-07-06 20:30:00+00:00,8.7399998
2013-07-06 20:40:00+00:00,8.319999825
2013-07-06 20:50:00+00:00,7.89999985
2013-07-06 21:00:00+00:00,7.479999875
2013-07-06 21:10:00+00:00,7.0599999
2013-07-06 21:20:00+00:00,6.75
2013-07-06 21:30:00+00:00,6.76
2013-07-06 21:40:00+00:00,6.77
2013-07-06 21:50:00+00:00,6.84500005
2013-07-06 22:00:00+00:00,6.9200001
2013-07-06 22:10:00+00:00,7.1900001
2013-07-06 22:20:00+00:00,7.56999995
2013-07-06 22:30:00+00:00,7.9499998
2013-07-06 22:40:00+00:00,7.885
2013-07-06 22:50:00+00:00,7.8200002
2013-07-06 23:00:00+00:00,7.550000199999999
2013-07-06 23:10:00+00:00,7.2800002
2013-07-06 23:20:00+00:00,7.19000005
2013-07-06 23:30:00+00:00,7.0999999
2013-07-06 23:40:00+00:00,7.079999925
2013-07-06 23:50:00+00:00,7.05999995
2013-07-07 00:00:00+00:00,7.039999975
2013-07-07 00:10:00+00:00,7.02
2013-07-07 00:20:00+00:00,6.795000099999999
2013-07-07 00:30:00+00:00,6.5700002
2013-07-07 00:40:00+00:00,6.690000066666666
2013-07-07 00:50:00+00:00,6.809999933333334
2013-07-07 01:00:00+00:00,6.9299998
2013-07-07 01:10:00+00:00,6.7600002
2013-07-07 01:20:00+00:00,6.58000015
2013-07-07 01:30:00+00:00,6.4000001
2013-07-07 01:40:00+00:00,6.3699999
2013-07-07 01:50:00+00:00,6.4749999
2013-07-07 02:00:00+00:00,6.5799999
2013-07-07 02:10:00+00:00,6.603333216666666
2013-07-07 02:20:00+00:00,6.626666533333333
2013-07-07 02:30:00+00:00,6.64999985
2013-07-07 02:40:00+00:00,6.673333166666667
2013-07-07 02:50:00+00:00,6.696666483333333
2013-07-07 03:00:00+00:00,6.7199998
2013-07-07 03:10:00+00:00,6.5999999
2013-07-07 03:20:00+00:00,6.3299999
2013-07-07 03:30:00+00:00,6.1900001
2013-07-07 03:40:00+00:00,6.0566667333333335
2013-07-07 03:50:00+00:00,5.923333366666666
2013-07-07 04:00:00+00:00,5.79
2013-07-07 04:10:00+00:00,5.3800001
2013-07-07 04:20:00+00:00,5.17499995
2013-07-07 04:30:00+00:00,4.9699998
2013-07-07 04:40:00+00:00,5.27
2013-07-07 04:50:00+00:00,5.023333399999999
2013-07-07 05:00:00+00:00,4.7766668
2013-07-07 05:10:00+00:00,4.5300002
2013-07-07 05:20:00+00:00,4.5400001
2013-07-07 05:30:00+00:00,4.55
2013-07-07 05:40:00+00:00,4.5599999
2013-07-07 05:50:00+00:00,4.4000001
2013-07-07 06:00:00+00:00,4.6399999
2013-07-07 06:10:00+00:00,4.56499985
2013-07-07 06:20:00+00:00,4.4899998
2013-07-07 06:30:00+00:00,4.7557141
2013-07-07 06:40:00+00:00,5.0214284
2013-07-07 06:50:00+00:00,5.2871427
2013-07-07 07:00:00+00:00,5.552857
2013-07-07 07:10:00+00:00,5.8185713
2013-07-07 07:20:00+00:00,6.0842856
2013-07-07 07:30:00+00:00,6.3499999
2013-07-07 07:40:00+00:00,6.44499995
2013-07-07 07:50:00+00:00,6.54
2013-07-07 08:00:00+00:00,6.796666633333333
2013-07-07 08:10:00+00:00,7.053333266666667
2013-07-07 08:20:00+00:00,7.3099999
2013-07-07 08:30:00+00:00,7.615
2013-07-07 08:40:00+00:00,7.9200001
2013-07-07 08:50:00+00:00,7.720000049999999
2013-07-07 09:00:00+00:00,7.52
2013-07-07 09:10:00+00:00,7.729999866666666
2013-07-07 09:20:00+00:00,7.939999733333333
2013-07-07 09:30:00+00:00,8.1499996
2013-07-07 09:40:00+00:00,8.379999719999999
2013-07-07 09:50:00+00:00,8.609999839999999
2013-07-07 10:00:00+00:00,8.83999996
2013-07-07 10:10:00+00:00,9.07000008
2013-07-07 10:20:00+00:00,9.3000002
2013-07-07 10:30:00+00:00,9.0999999
2013-07-07 10:40:00+00:00,8.8999996
2013-07-07 10:50:00+00:00,8.4899998
2013-07-07 11:00:00+00:00,8.0699997
2013-07-07 11:10:00+00:00,8.1499996
2013-07-07 11:20:00+00:00,8.21000005
2013-07-07 11:30:00+00:00,8.2700005
2013-07-07 11:40:00+00:00,8.1199999
2013-07-07 11:50:00+00:00,8.193333333333333
2013-07-07 12:00:00+00:00,8.266666766666667
2013-07-07 12:10:00+00:00,8.3400002
2013-07-07 12:20:00+00:00,8.2600002
2013-07-07 12:30:00+00:00,6.9899998
2013-07-07 12:40:00+00:00,7.47999976
2013-07-07 12:50:00+00:00,7.96999972
2013-07-07 13:00:00+00:00,8.45999968
2013-07-07 13:10:00+00:00,8.94999964
2013-07-07 13:20:00+00:00,9.4399996
2013-07-07 13:30:00+00:00,9.272856871428573
2013-07-07 13:40:00+00:00,9.105714142857144
2013-07-07 13:50:00+00:00,8.938571414285715
2013-07-07 14:00:00+00:00,8.771428685714286
2013-07-07 14:10:00+00:00,8.604285957142856
2013-07-07 14:20:00+00:00,8.43714322857143
2013-07-07 14:30:00+00:00,8.2700005
2013-07-07 14:40:00+00:00,8.036667066666666
2013-07-07 14:50:00+00:00,7.803333633333334
2013-07-07 15:00:00+00:00,7.5700002
2013-07-07 15:10:00+00:00,7.3400002
2013-07-07 15:20:00+00:00,7.1700001
2013-07-07 15:30:00+00:00,6.21
2013-07-07 15:40:00+00:00,6.6500001
2013-07-07 15:50:00+00:00,7.0900002
2013-07-07 16:00:00+00:00,6.97500015
2013-07-07 16:10:00+00:00,6.8600001
2013-07-07 16:20:00+00:00,7.0500002
2013-07-07 16:30:00+00:00,7.2200001
2013-07-07 16:40:00+00:00,7.390000000000001
2013-07-07 16:50:00+00:00,7.5599999
2013-07-07 17:00:00+00:00,7.6700001
2013-07-07 17:10:00+00:00,7.8499999
2013-07-07 17:20:00+00:00,7.8899999
2013-07-07 17:30:00+00:00,7.964999949999999
2013-07-07 17:40:00+00:00,8.04
2013-07-07 17:50:00+00:00,7.990000049999999
2013-07-07 18:00:00+00:00,7.9400001
2013-07-07 18:10:00+00:00,8.5600004
2013-07-07 18:20:00+00:00,9.0900002
2013-07-07 18:30:00+00:00,8.5299997
2013-07-07 18:40:00+00:00,8.757499675
2013-07-07 18:50:00+00:00,8.984999649999999
2013-07-07 19:00:00+00:00,9.212499625
2013-07-07 19:10:00+00:00,9.4399996
2013-07-07 19:20:00+00:00,9.6474997
2013-07-07 19:30:00+00:00,9.8549998
2013-07-07 19:40:00+00:00,10.0624999
2013-07-07 19:50:00+00:00,10.27
2013-07-07 20:00:00+00:00,10.35
2013-07-07 20:10:00+00:00,10.37
2013-07-07 20:20:00+00:00,10.39
2013-07-07 20:30:00+00:00,10.16
2013-07-07 20:40:00+00:00,10.29
2013-07-07 20:50:00+00:00,10.42
2013-07-07 21:00:00+00:00,10.24
2013-07-07 21:10:00+00:00,10.06
2013-07-07 21:20:00+00:00,10.47
2013-07-07 21:30:00+00:00,10.284999875
2013-07-07 21:40:00+00:00,10.09999975
2013-07-07 21:50:00+00:00,9.914999625
2013-07-07 22:00:00+00:00,9.7299995
2013-07-07 22:10:00+00:00,9.0799999
2013-07-07 22:20:00+00:00,8.4300003
2013-07-07 22:30:00+00:00,8.207500225
2013-07-07 22:40:00+00:00,7.985000149999999
2013-07-07 22:50:00+00:00,7.762500075
2013-07-07 23:00:00+00:00,7.54
2013-07-07 23:10:00+00:00,7.719999966666667
2013-07-07 23:20:00+00:00,7.899999933333333
2013-07-07 23:30:00+00:00,8.0799999
2013-07-07 23:40:00+00:00,8.1999998
2013-07-07 23:50:00+00:00,7.1999998000000005
2013-07-08 00:00:00+00:00,6.1999998
2013-07-08 00:10:00+00:00,6.23
2013-07-08 00:20:00+00:00,6.3599999
2013-07-08 00:30:00+00:00,6.4899998
2013-07-08 00:40:00+00:00,6.663333266666666
2013-07-08 00:50:00+00:00,6.836666733333334
2013-07-08 01:00:00+00:00,7.0100002
2013-07-08 01:10:00+00:00,6.54
2013-07-08 01:20:00+00:00,6.380000025
2013-07-08 01:30:00+00:00,6.22000005
2013-07-08 01:40:00+00:00,6.060000075
2013-07-08 01:50:00+00:00,5.9000001
2013-07-08 02:00:00+00:00,5.9666667
2013-07-08 02:10:00+00:00,6.0333333
2013-07-08 02:20:00+00:00,6.0999999
2013-07-08 02:30:00+00:00,6.31500005
2013-07-08 02:40:00+00:00,6.5300002
2013-07-08 02:50:00+00:00,6.6700001
2013-07-08 03:00:00+00:00,6.530000066666667
2013-07-08 03:10:00+00:00,6.390000033333333
2013-07-08 03:20:00+00:00,6.25
2013-07-08 03:30:00+00:00,6.03199996
2013-07-08 03:40:00+00:00,5.81399992
2013-07-08 03:50:00+00:00,5.59599988
2013-07-08 04:00:00+00:00,5.377999839999999
2013-07-08 04:10:00+00:00,5.1599998
2013-07-08 04:20:00+00:00,5.6500001
2013-07-08 04:30:00+00:00,5.8400002
2013-07-08 04:40:00+00:00,5.615000050000001
2013-07-08 04:50:00+00:00,5.3899999
2013-07-08 05:00:00+00:00,5.526666666666667
2013-07-08 05:10:00+00:00,5.663333433333333
2013-07-08 05:20:00+00:00,5.8000002
2013-07-08 05:30:00+00:00,5.73
2013-07-08 05:40:00+00:00,5.79
2013-07-08 05:50:00+00:00,5.5766667
2013-07-08 06:00:00+00:00,5.3633334
2013-07-08 06:10:00+00:00,5.1500001
2013-07-08 06:20:00+00:00,4.9400001
2013-07-08 06:30:00+00:00,4.9899998
2013-07-08 06:40:00+00:00,5.06499985
2013-07-08 06:50:00+00:00,5.1399999
2013-07-08 07:00:00+00:00,5.21499995
2013-07-08 07:10:00+00:00,5.29
2013-07-08 07:20:00+00:00,5.48000005
2013-07-08 07:30:00+00:00,5.6700001
2013-07-08 07:40:00+00:00,5.86000015
2013-07-08 07:50:00+00:00,6.0500002
2013-07-08 08:00:00+00:00,6.0600002
2013-07-08 08:10:00+00:00,6.0700002
2013-07-08 08:20:00+00:00,5.9200001
2013-07-08 08:30:00+00:00,6.1500001
2013-07-08 08:40:00+00:00,6.670000099999999
2013-07-08 08:50:00+00:00,7.1900001
2013-07-08 09:00:00+00:00,7.4099998
2013-07-08 09:10:00+00:00,7.48
2013-07-08 09:20:00+00:00,8.1300001
2013-07-08 09:30:00+00:00,8.94000005
2013-07-08 09:40:00+00:00,9.75
2013-07-08 09:50:00+00:00,9.77
2013-07-08 10:00:00+00:00,9.79
2013-07-08 10:10:00+00:00,8.1199999
2013-07-08 10:20:00+00:00,9.8500004
2013-07-08 10:30:00+00:00,10.33
2013-07-08 10:40:00+00:00,10.04399998
2013-07-08 10:50:00+00:00,9.75799996
2013-07-08 11:00:00+00:00,9.47199994
2013-07-08 11:10:00+00:00,9.18599992
2013-07-08 11:20:00+00:00,8.899999900000001
2013-07-08 11:30:00+00:00,8.61399988
2013-07-08 11:40:00+00:00,8.32799986
2013-07-08 11:50:00+00:00,8.041999839999999
2013-07-08 12:00:00+00:00,7.755999819999999
2013-07-08 12:10:00+00:00,7.4699998
2013-07-08 12:20:00+00:00,8.7700005
2013-07-08 12:30:00+00:00,8.2399998
2013-07-08 12:40:00+00:00,8.36749985
2013-07-08 12:50:00+00:00,8.4949999
2013-07-08 13:00:00+00:00,8.62249995
2013-07-08 13:10:00+00:00,8.75
2013-07-08 13:20:00+00:00,8.2299995
2013-07-08 13:30:00+00:00,8.25
2013-07-08 13:40:00+00:00,8.2700005
2013-07-08 13:50:00+00:00,7.8099999
2013-07-08 14:00:00+00:00,8.66000005
2013-07-08 14:10:00+00:00,9.5100002
2013-07-08 14:20:00+00:00,9.41166685
2013-07-08 14:30:00+00:00,9.3133335
2013-07-08 14:40:00+00:00,9.21500015
2013-07-08 14:50:00+00:00,9.1166668
2013-07-08 15:00:00+00:00,9.01833345
2013-07-08 15:10:00+00:00,8.9200001
2013-07-08 15:20:00+00:00,8.649999966666666
2013-07-08 15:30:00+00:00,8.379999833333333
2013-07-08 15:40:00+00:00,8.1099997
2013-07-08 15:50:00+00:00,9.0699997
2013-07-08 16:00:00+00:00,8.6999998
2013-07-08 16:10:00+00:00,8.88499975
2013-07-08 16:20:00+00:00,9.0699997
2013-07-08 16:30:00+00:00,8.983333266666667
2013-07-08 16:40:00+00:00,8.896666833333333
2013-07-08 16:50:00+00:00,8.8100004
2013-07-08 17:00:00+00:00,8.987500425
2013-07-08 17:10:00+00:00,9.16500045
2013-07-08 17:20:00+00:00,9.342500475
2013-07-08 17:30:00+00:00,9.5200005
2013-07-08 17:40:00+00:00,9.6199999
2013-07-08 17:50:00+00:00,9.6400003
2013-07-08 18:00:00+00:00,9.9799995
2013-07-08 18:10:00+00:00,9.8000002
2013-07-08 18:20:00+00:00,8.7200003
2013-07-08 18:30:00+00:00,8.8699999
2013-07-08 18:40:00+00:00,8.926666599999999
2013-07-08 18:50:00+00:00,8.9833333
2013-07-08 19:00:00+00:00,9.04
2013-07-08 19:10:00+00:00,9.3000002
2013-07-08 19:20:00+00:00,8.91800014
2013-07-08 19:30:00+00:00,8.536000079999999
2013-07-08 19:40:00+00:00,8.15400002
2013-07-08 19:50:00+00:00,7.77199996
2013-07-08 20:00:00+00:00,7.3899999
2013-07-08 20:10:00+00:00,7.3800001
2013-07-08 20:20:00+00:00,7.3433334
2013-07-08 20:30:00+00:00,7.3066667
2013-07-08 20:40:00+00:00,7.27
2013-07-08 20:50:00+00:00,7.480000049999999
2013-07-08 21:00:00+00:00,7.6900001
2013-07-08 21:10:00+00:00,7.9150002
2013-07-08 21:20:00+00:00,8.1400003
2013-07-08 21:30:00+00:00,8.0900002
2013-07-08 21:40:00+00:00,8.330000266666667
2013-07-08 21:50:00+00:00,8.570000333333333
2013-07-08 22:00:00+00:00,8.8100004
2013-07-08 22:10:00+00:00,8.436666966666667
2013-07-08 22:20:00+00:00,8.063333533333333
2013-07-08 22:30:00+00:00,7.6900001
2013-07-08 22:40:00+00:00,7.77
2013-07-08 22:50:00+00:00,7.8499999
2013-07-08 23:00:00+00:00,7.9299998
2013-07-08 23:10:00+00:00,8.3800001
2013-07-08 23:20:00+00:00,8.04
2013-07-08 23:30:00+00:00,8.07999995
2013-07-08 23:40:00+00:00,8.1199999
2013-07-08 23:50:00+00:00,7.9699998
2013-07-09 00:00:00+00:00,7.6500001
2013-07-09 00:10:00+00:00,7.477500075
2013-07-09 00:20:00+00:00,7.30500005
2013-07-09 00:30:00+00:00,7.132500025
2013-07-09 00:40:00+00:00,6.96
2013-07-09 00:50:00+00:00,6.4899998
2013-07-09 01:00:00+00:00,6.5214284
2013-07-09 01:10:00+00:00,6.552857
2013-07-09 01:20:00+00:00,6.584285599999999
2013-07-09 01:30:00+00:00,6.6157142
2013-07-09 01:40:00+00:00,6.6471428
2013-07-09 01:50:00+00:00,6.6785714
2013-07-09 02:00:00+00:00,6.71
2013-07-09 02:10:00+00:00,6.713333266666667
2013-07-09 02:20:00+00:00,6.716666533333333
2013-07-09 02:30:00+00:00,6.7199998
2013-07-09 02:40:00+00:00,6.79
2013-07-09 02:50:00+00:00,6.75
2013-07-09 03:00:00+00:00,6.6199999
2013-07-09 03:10:00+00:00,6.23
2013-07-09 03:20:00+00:00,6.0700002
2013-07-09 03:30:00+00:00,5.9350002
2013-07-09 03:40:00+00:00,5.8000002
2013-07-09 03:50:00+00:00,5.71500015
2013-07-09 04:00:00+00:00,5.6300001
2013-07-09 04:10:00+00:00,5.7200001
2013-07-09 04:20:00+00:00,5.8100001
2013-07-09 04:30:00+00:00,5.9000001
2013-07-09 04:40:00+00:00,5.8000001
2013-07-09 04:50:00+00:00,5.7000001
2013-07-09 05:00:00+00:00,5.6000001
2013-07-09 05:10:00+00:00,5.500000099999999
2013-07-09 05:20:00+00:00,5.4000001
2013-07-09 05:30:00+00:00,5.2080001
2013-07-09 05:40:00+00:00,5.016000099999999
2013-07-09 05:50:00+00:00,4.824000099999999
2013-07-09 06:00:00+00:00,4.6320001
2013-07-09 06:10:00+00:00,4.4400001
2013-07-09 06:20:00+00:00,4.49000005
2013-07-09 06:30:00+00:00,4.54
2013-07-09 06:40:00+00:00,4.58999995
2013-07-09 06:50:00+00:00,4.6399999
2013-07-09 07:00:00+00:00,4.990000050000001
2013-07-09 07:10:00+00:00,5.3400002
2013-07-09 07:20:00+00:00,5.501666816666667
2013-07-09 07:30:00+00:00,5.663333433333333
2013-07-09 07:40:00+00:00,5.82500005
2013-07-09 07:50:00+00:00,5.986666666666667
2013-07-09 08:00:00+00:00,6.148333283333334
2013-07-09 08:10:00+00:00,6.3099999
2013-07-09 08:20:00+00:00,6.307499975000001
2013-07-09 08:30:00+00:00,6.30500005
2013-07-09 08:40:00+00:00,6.302500125
2013-07-09 08:50:00+00:00,6.3000002
2013-07-09 09:00:00+00:00,6.5250001
2013-07-09 09:10:00+00:00,6.75
2013-07-09 09:20:00+00:00,6.29
2013-07-09 09:30:00+00:00,5.9099998
2013-07-09 09:40:00+00:00,7.0100002
2013-07-09 09:50:00+00:00,7.085
2013-07-09 10:00:00+00:00,7.1599998
2013-07-09 10:10:00+00:00,6.3899999
2013-07-09 10:20:00+00:00,6.3899999
